image_id,proposal_id,predicted_class,score,bbox_x1,bbox_y1,bbox_x2,bbox_y2,visual_validity,evidence_strength,recommended_action,inspection_status,mllm_prior_status,llm_final_status,llm_final_decision,llm_final_confidence,final_decision,final_decision_source,fallback_used,gt_correct,tp_fp_fn_label_for_eval,max_iou_same_class,matched_gt_id,degenerate_bbox,score_baseline_020,deterministic_gate_256,candidate_pool_selected,candidate_reasons,optional_tool_plan_status,optional_tool_plan_selected,optional_tools_used
30,6,bottle,0.282958984375,329.0,82.0,380.0,151.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,uncertain_score_band,not_called,,
30,7,person,0.27392578125,382.0,89.0,447.0,152.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.080705,5,False,keep,drop,True,uncertain_score_band,not_called,,
30,8,chair,0.21630859375,0.0,384.0,163.0,582.0,valid,strong,keep,success,success,success,keep,medium,keep,llm_final_decision,False,True,tp,0.965548,10,False,keep,keep,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
30,9,chair,0.1650390625,188.0,350.0,433.0,682.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.294202,11,False,drop,drop,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
30,10,tvmonitor,0.1556396484375,1.0,275.0,203.0,582.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
30,11,person,0.1492919921875,1.0,153.0,151.0,583.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,True,fn,0.587499,0,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
30,12,person,0.134521484375,1.0,275.0,203.0,582.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,True,fn,0.618042,0,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
30,13,person,0.12042236328125,1.0,280.0,143.0,583.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,True,fn,0.782776,0,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
30,14,person,0.11181640625,0.0,153.0,200.0,537.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,True,fn,0.504854,0,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
30,15,person,0.1044921875,452.0,128.0,640.0,588.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.347613,3,False,drop,drop,True,uncertain_score_band|border_touching,not_called,,
32,0,bottle,0.87060546875,289.0,279.0,382.0,495.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.060212,0,False,keep,drop,True,top_score_sanity_check,not_called,,
32,1,person,0.421630859375,10.0,30.0,546.0,604.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.264615,2,False,keep,drop,True,border_touching|duplicate_cluster|top_score_sanity_check,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
32,2,person,0.25732421875,286.0,7.0,746.0,406.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.44761,3,False,keep,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
32,3,person,0.2098388671875,412.0,7.0,746.0,548.0,valid,strong,keep,success,success,success,keep,medium,keep,llm_final_decision,False,False,fp,0.409869,3,False,keep,keep,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
32,4,diningtable,0.167236328125,2.0,380.0,746.0,627.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,True,tp,0.736646,4,False,drop,keep,True,uncertain_score_band|border_touching,not_called,,
32,5,person,0.159423828125,3.0,5.0,746.0,549.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.230306,3,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
32,6,person,0.1175537109375,51.0,29.0,550.0,449.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.390438,2,False,drop,drop,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
33,0,train,0.95458984375,99.0,11.0,896.0,582.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,True,tp,0.862671,0,False,keep,keep,True,border_touching|top_score_sanity_check,not_called,,
34,0,chair,0.440673828125,133.0,475.0,233.0,635.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,border_touching|duplicate_cluster|top_score_sanity_check,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
34,1,chair,0.258056640625,134.0,474.0,228.0,535.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,uncertain_score_band|top_score_sanity_check,not_called,,
34,2,chair,0.2340087890625,1.0,465.0,234.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
34,3,diningtable,0.161376953125,1.0,515.0,233.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
34,4,chair,0.15283203125,62.0,472.0,233.0,638.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
34,5,bottle,0.103759765625,769.0,577.0,827.0,626.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching,not_called,,
35,0,person,0.7919921875,361.0,483.0,471.0,613.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,top_score_sanity_check,not_called,,
35,1,bus,0.1597900390625,1.0,19.0,640.0,613.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster|top_score_sanity_check,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
35,2,train,0.1470947265625,1.0,19.0,640.0,613.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_class_exemplars,class_exemplars
36,0,person,0.5048828125,541.0,150.0,640.0,487.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,border_touching|duplicate_cluster|top_score_sanity_check,success,retrieve_same_class_image_crops,same_class_image_crops
36,1,person,0.1497802734375,398.0,150.0,640.0,474.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.094098,0,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster|top_score_sanity_check,success,retrieve_same_class_image_crops,same_class_image_crops
36,2,car,0.1458740234375,7.0,326.0,640.0,574.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
36,3,motorbike,0.1300048828125,7.0,326.0,640.0,574.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
40,0,tvmonitor,0.56787109375,54.0,191.0,369.0,498.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.476023,0,False,keep,drop,True,top_score_sanity_check,not_called,,
40,1,pottedplant,0.4755859375,882.0,168.0,883.0,232.0,unavailable,unavailable,drop,not_candidate_heuristic,success,not_called,keep,,keep,deterministic_gate,True,False,fp,0.0,-1,True,keep,keep,False,,not_called,,
40,2,pottedplant,0.320068359375,401.0,170.0,569.0,503.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.019584,5,False,keep,drop,True,duplicate_cluster|top_score_sanity_check,success,retrieve_same_class_image_crops,same_class_image_crops
40,3,person,0.299560546875,217.0,288.0,284.0,384.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,uncertain_score_band,not_called,,
40,4,chair,0.25244140625,715.0,235.0,883.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
40,5,pottedplant,0.21728515625,882.0,229.0,883.0,318.0,unavailable,unavailable,drop,not_candidate_heuristic,success,not_called,keep,,keep,deterministic_gate,True,False,fp,0.0,-1,True,keep,keep,False,,not_called,,
40,6,tvmonitor,0.186279296875,121.0,283.0,364.0,419.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.243833,0,False,drop,drop,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
40,7,sofa,0.18212890625,715.0,235.0,883.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
40,8,chair,0.1744384765625,788.0,253.0,883.0,449.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
40,9,chair,0.1414794921875,713.0,452.0,883.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
40,10,person,0.138916015625,167.0,313.0,214.0,417.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band,not_called,,
40,11,chair,0.1336669921875,825.0,237.0,883.0,403.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
40,12,pottedplant,0.1304931640625,373.0,171.0,571.0,422.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.110241,5,False,drop,drop,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
40,13,person,0.129638671875,121.0,283.0,364.0,419.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
40,14,pottedplant,0.125732421875,824.0,231.0,883.0,323.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
40,15,person,0.10650634765625,711.0,429.0,883.0,640.0,valid,strong,keep,success,success,success,keep,medium,keep,llm_final_decision,False,False,fp,0.130172,1,False,drop,keep,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
43,0,aeroplane,0.297119140625,177.0,6.0,640.0,729.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,uncertain_score_band|border_touching|duplicate_cluster|top_score_sanity_check,success,retrieve_class_exemplars,class_exemplars
43,1,motorbike,0.1871337890625,177.0,6.0,640.0,729.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster|top_score_sanity_check,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
43,2,boat,0.1563720703125,177.0,6.0,640.0,729.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.07214,1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
44,0,bird,0.2509765625,742.0,54.0,976.0,446.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,False,fp,0.199303,0,False,keep,keep,True,uncertain_score_band|top_score_sanity_check,not_called,,
44,1,bird,0.2425537109375,130.0,56.0,975.0,640.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,True,tp,0.744122,0,False,keep,keep,True,uncertain_score_band|border_touching|duplicate_cluster|top_score_sanity_check,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
44,2,cat,0.10015869140625,130.0,56.0,975.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
46,0,boat,0.26318359375,46.0,190.0,640.0,662.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,uncertain_score_band|border_touching|duplicate_cluster|top_score_sanity_check,success,retrieve_class_exemplars,class_exemplars
46,1,train,0.227783203125,46.0,190.0,640.0,662.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,False,fp,0.259931,0,False,keep,keep,True,uncertain_score_band|border_touching|duplicate_cluster|top_score_sanity_check,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
46,2,train,0.10321044921875,35.0,453.0,640.0,655.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
46,3,motorbike,0.1007080078125,30.0,488.0,298.0,668.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching,not_called,,
47,0,boat,0.24072265625,741.0,562.0,815.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,uncertain_score_band|border_touching|top_score_sanity_check,not_called,,
